Ich bin.;I am.
Gleichwohl die Spannungen der letzten Wochen sichtbar waren, suchten sie eine Lösung.;Nevertheless the tensions of the last weeks were visible, they sought a solution.
Zumal die Kritik des erfahrenen Kollegen streng war, nahm er sie ernst.;Especially since the critique of the experienced colleague was strict, he took it seriously.
Sie äußerte Zweifel an den Vorschlägen des Teams, wohingegen er optimistisch blieb.;She expressed doubts about the team’s proposals, whereas he remained optimistic.
Indessen die Argumente des neuen Mitglieds überzeugten, blieb die Mehrheit skeptisch.;Meanwhile the arguments of the new member were convincing, the majority remained skeptical.
Wiewohl er die Fehler des Protokolls sah, korrigierte er sie nur teilweise.;Although he saw the mistakes of the protocol, he corrected them only partially.
Sowenig die Ansichten der Eltern akzeptabel waren, als auch die der Kinder, entstand Konflikt.;As little as the parents’ views were acceptable, and as little as the children’s were, conflict arose.
Alsbald die Diskussion der hitzigen Sitzung endete, atmeten alle erleichtert auf.;As soon as the discussion of the heated session ended, everyone breathed a sigh of relief.
Mithin verursachte das Missverständnis des neuen Plans weitere Differenzen.;Therefore the misunderstanding of the new plan caused further differences.
Wofern sie die Argumente des Partners berücksichtigte, konnte sie Kompromisse finden.;Provided she considered the partner’s arguments, she could find compromises.
Indem er seine Meinung der ganzen Gruppe erklärte, versuchte er, Klarheit zu schaffen.;By explaining his opinion to the whole group, he tried to create clarity.
Sie beharrte auf der Entscheidung des älteren Leiters, wogegen er Vorschläge machte.;She insisted on the decision of the older leader, whereas he made suggestions.
Zumal die Kritik des jungen Teams scharf war, reagierte er nachdenklich.;Especially since the criticism of the young team was harsh, he reacted thoughtfully.
Obzwar die Beweise des Vorwurfs eindeutig waren, stritt er die Verantwortung ab.;Although the evidence of the accusation was clear, he denied responsibility.
Indes die Meinungen der Teilnehmer unterschiedlich waren, suchten sie eine gemeinsame Basis.;While the opinions of the participants were different, they sought common ground.
Gleichwohl die Spannungen der vorherigen Woche spürbar waren, blieben sie respektvoll.;Nevertheless the tensions of the previous week were noticeable, they stayed respectful.
Zumal die Worte der strittigen E-Mail unklar waren, fragte sie nach Details.;Especially since the words of the disputed email were unclear, she asked for details.
Er verteidigte seine Sicht der langen Diskussion, wohingegen sie andere Fakten brachte.;He defended his view of the long discussion, whereas she brought other facts.
Indessen die Argumente der beiden Seiten stark waren, konnte kein Kompromiss gefunden werden.;Meanwhile the arguments of both sides were strong, no compromise could be found.
Wiewohl er Fehler der alten Planung erkannte, änderte er die Entscheidung nicht.;Although he recognized the mistakes of the old plan, he did not change the decision.
Sowenig die Vorschläge des neuen Kollegen akzeptabel waren, als auch die des Teams, entstand Unruhe.;As little as the new colleague’s proposals were acceptable, and as little as the team’s were, unrest arose.
Alsbald die Meinungsverschiedenheit des Meetings begann, wurden Stimmen laut.;As soon as the disagreement of the meeting began, voices got loud.
Mithin führte die fehlende Information des Berichts zu Debatten.;Therefore the missing information of the report led to debates.
Wofern er die Kritik des Chefs verstand, konnte er reagieren.;Provided he understood the boss’s criticism, he could react.
Indem sie die Argumente des Partners prüfte, suchte sie die Wahrheit.;By examining the partner’s arguments, she sought the truth.
Er wollte Recht haben, wogegen sie die Kompromissbereitschaft bevorzugte.;He wanted to be right, whereas she preferred willingness to compromise.
Zumal die Worte der hitzigen Diskussion klar waren, notierte sie alles.;Especially since the words of the heated discussion were clear, she wrote everything down.
Obzwar er die Meinung des Kollegen akzeptierte, widersprach er im Detail.;Although he accepted the colleague’s opinion, he disagreed in detail.
Indes die Debatte des Abendessens laut war, blieben sie höflich.;While the debate at dinner was loud, they remained polite.
Gleichwohl die Differenzen des letzten Treffens bekannt waren, versuchten sie Lösungen.;Nevertheless the differences of the last meeting were known, they tried solutions.
Zumal die Kritik der Freundin ernst gemeint war, nahm er sie an.;Especially since the critique of the friend was sincere, he accepted it.
Sie äußerte Zweifel an der Idee des Teams, wohingegen er Vertrauen zeigte.;She expressed doubts about the team’s idea, whereas he showed trust.
Indessen die Argumente der neuen Mitglieder überzeugten, blieben alte Zweifel.;Meanwhile the arguments of the new members were convincing, old doubts remained.
Wiewohl er Fehler des letzten Berichts sah, korrigierte er nur teilweise.;Although he saw mistakes in the last report, he corrected only partially.
Sowenig die Entscheidungen der Chefin akzeptiert wurden, als auch die der Kollegen, kam es zu Streit.;As little as the decisions of the boss were accepted, and as little as the colleagues’, there was conflict.
Alsbald die Diskussion des Teams begann, wurden alle aufmerksam.;As soon as the team discussion began, everyone became attentive.
Mithin verursachte die Meinungsverschiedenheit der Abteilung Stress.;Therefore the disagreement of the department caused stress.
Wofern sie die Argumente des Chefs berücksichtigte, konnte sie einen Vorschlag machen.;Provided she considered the boss’s arguments, she could make a suggestion.
Indem er seine Sicht der Fakten erklärte, versuchte er, Klarheit zu schaffen.;By explaining his view of the facts, he tried to create clarity.
Sie beharrte auf der Meinung des alten Kollegen, wogegen er andere Perspektiven einbrachte.;She insisted on the old colleague’s opinion, whereas he introduced other perspectives.
Zumal die Kritik des Teams scharf war, nahm er sie ernst.;Especially since the team’s critique was sharp, he took it seriously.
Obzwar die Beweise für das Missverständnis stark waren, stritt er die Schuld ab.;Although the evidence for the misunderstanding was strong, he denied guilt.
Indes die Meinungen der Anwesenden unterschiedlich waren, suchten sie eine Lösung.;While the opinions of the attendees were different, they sought a solution.
Gleichwohl die Spannungen spürbar waren, blieben sie sachlich.;Nevertheless the tensions were noticeable, they stayed factual.
Zumal die Worte des streitenden Nachbarn laut waren, hörten alle genau zu.;Especially since the words of the arguing neighbor were loud, everyone listened carefully.
Er verteidigte seine Ansicht der Debatte, wohingegen sie Gegenargumente brachte.;He defended his view of the debate, whereas she brought counterarguments.
Indessen die Argumente der beiden Parteien stark waren, gab es keinen Konsens.;Meanwhile the arguments of both parties were strong, there was no consensus.
Wiewohl er die Fehler der alten Planung sah, änderte er nichts.;Although he saw the mistakes of the old plan, he changed nothing.
Sowenig die Vorschläge akzeptiert wurden, als auch die Gegenideen, entstand Streit.;As little as the proposals were accepted, and as little as the counterideas, conflict arose.
Alsbald die Meinungsverschiedenheit begann, wurden Stimmen laut.;As soon as the disagreement began, voices got loud.
Mithin führte die fehlende Information des Protokolls zu weiteren Diskussionen.;Therefore the missing information of the protocol led to further discussions.
Wofern er die Kritik verstand, konnte er reagieren.;Provided he understood the criticism, he could react.
Indem sie die Argumente prüfte, suchte sie die richtige Lösung.;By examining the arguments, she sought the right solution.
Er wollte recht behalten, wogegen sie Kompromisse vorschlug.;He wanted to be right, whereas she suggested compromises.
Zumal die Worte der hitzigen Diskussion klar waren, schrieb sie sie auf.;Especially since the words of the heated discussion were clear, she wrote them down.
Ich denke, dass das Buch sehr interessant ist.;I think that the book is very interesting.
Meiner Meinung nach ist der Film spannend, weil die Handlung überraschend ist.;In my opinion, the movie is exciting because the plot is surprising.
Ich finde, dass das Essen im Restaurant zu teuer war.;I find that the food at the restaurant was too expensive.
Ich glaube, dass die neue Serie sehenswert ist.;I believe that the new series is worth watching.
Nach meiner Ansicht ist der Artikel gut geschrieben.;In my view, the article is well written.
Ich bin der Meinung, dass der Vortrag informativ war, da er viele Beispiele enthielt.;I am of the opinion that the lecture was informative because it contained many examples.
Ich finde, dass das Konzert laut, aber energiegeladen war.;I think that the concert was loud but energetic.
Meiner Ansicht nach ist die Ausstellung sehenswert, zumal sie seltene Werke zeigt.;In my view, the exhibition is worth seeing, especially since it shows rare works.
Ich glaube, dass das Wetter schön ist, sodass ein Spaziergang angenehm wäre.;I believe that the weather is nice, so that a walk would be pleasant.
Ich meine, dass die Musik zu monoton ist.;I mean that the music is too monotonous.
Nach meinem Empfinden ist der Film emotional, da ja die Schauspieler sehr überzeugend sind.;In my perception, the film is emotional because the actors are very convincing.
Ich finde, dass die Entscheidung richtig war.;I find that the decision was correct.
Ich denke, dass das Bild farbenfroh ist.;I think that the painting is colorful.
Ich bin der Ansicht, dass das Restaurant gemütlich ist, zumal auch das Personal freundlich war.;I am of the opinion that the restaurant is cozy, especially since the staff was friendly.
Ich glaube, dass die Diskussion interessant war, nachdem alle ihre Meinung gesagt hatten.;I believe that the discussion was interesting after everyone had shared their opinion.
Ich finde, dass der Film etwas zu lang war, obwohl die Schauspieler großartig spielten.;I think that the film was a bit too long, although the actors performed excellently.
Ich bin der Meinung, dass das Buch langweilig ist, bevor man die ersten Kapitel liest.;I am of the opinion that the book is boring before reading the first chapters.
Ich meine, dass das Spiel spannend ist, falls man Strategie mag.;I think that the game is exciting if one likes strategy.
Meiner Ansicht nach ist der Artikel informativ, indem er viele Quellen zitiert.;In my view, the article is informative by citing many sources.
Ich glaube, dass die Rede überzeugend war, sodass viele Zuhörer zustimmten.;I believe that the speech was convincing, so that many listeners agreed.
Ich finde, dass die Präsentation klar strukturiert ist.;I think that the presentation is clearly structured.
Ich bin der Meinung, dass das Gedicht schön ist, weil die Worte bildhaft sind.;I am of the opinion that the poem is beautiful because the words are vivid.
Nach meinem Empfinden ist die Dokumentation lehrreich.;In my perception, the documentary is instructive.
Ich glaube, dass der Artikel kontrovers ist, da er unterschiedliche Meinungen aufzeigt.;I believe that the article is controversial because it shows different opinions.
