Ich bin.;I am.
Neulich habe ich beim Schwimmen meine Badehose verloren, das war so peinlich.;Recently I lost my swimming trunks while swimming, that was so embarrassing.
Ich habe gestern Nacht von meinem Ex geträumt und fühle mich jetzt komisch.;Last night I dreamed about my ex and now I feel weird.
Beim Karaoke letzte Woche habe ich so schlecht gesungen, dass alle gebuht haben.;At karaoke last week I sang so badly that everyone booed.
Ich habe neulich beim Joggen einen alten Schulfreund getroffen und ihn nicht erkannt.;Recently while jogging I met an old school friend and didn't recognize him.
Mein Handy ist letztens ins Klo gefallen, ich musste ein neues kaufen.;My phone fell into the toilet recently, I had to buy a new one.
Ich habe beim Vorstellungsgespräch so gestottert, dass ich den Job nicht bekommen habe.;I stuttered so much at the job interview that I didn't get the job.
Letzte Woche habe ich meine Freundin mit meiner Ex verwechselt beim Telefonieren.;Last week I confused my girlfriend with my ex while talking on the phone.
Ich bin gestern beim Ausgehen über meine eigenen Füße gestolpert.;Yesterday while going out I tripped over my own feet.
Meine Nachbarin hat mich neulich beim Singen im Auto gesehen, mega peinlich.;My neighbor saw me singing in the car recently, mega embarrassing.
Ich habe letzte Woche beim Essen einen Zahn auf etwas Hartes abgebrochen.;Last week while eating I broke a tooth on something hard.
Beim Date neulich habe ich so viel geredet, dass er gar nicht zu Wort kam.;On the date recently I talked so much that he couldn't get a word in.
Ich habe gestern meinen Geburtstag vergessen und mich gewundert, warum alle gratulieren.;Yesterday I forgot my birthday and wondered why everyone was congratulating me.
Meine Schwester hat mir erzählt, dass mein Freund sie nach meiner Nummer gefragt hat.;My sister told me that my boyfriend asked her for my number.
Neulich habe ich beim Tanzen jemandem ins Gesicht geschlagen aus Versehen.;Recently while dancing I accidentally hit someone in the face.
Ich habe letzte Woche meine Schlüssel verloren und musste die ganze Nacht draußen bleiben.;Last week I lost my keys and had to stay outside all night.
Beim Restaurantbesuch gestern habe ich das teuerste Gericht bestellt und es hat nicht geschmeckt.;At the restaurant visit yesterday I ordered the most expensive dish and it didn't taste good.
Ich habe neulich meine Oma angerufen und gedacht, es wäre meine Freundin.;Recently I called my grandma and thought it was my girlfriend.
Mein bester Freund ist in meine Ex verliebt, ich weiß nicht, wie ich reagieren soll.;My best friend is in love with my ex, I don't know how to react.
Letztens habe ich beim Putzen eine alte Liebesbriefsammlung von meinem Ex gefunden.;Recently while cleaning I found an old love letter collection from my ex.
Ich habe gestern beim Videochat vergessen, dass ich nur Unterwäsche anhatte.;Yesterday during video chat I forgot that I was only wearing underwear.
Beim Grillen neulich habe ich mir die Augenbrauen versengt, das sah komisch aus.;At the barbecue recently I singed my eyebrows, that looked weird.
Ich habe letzte Woche beim Arzt eingeschlafen im Wartezimmer und alle haben mich angeschaut.;Last week I fell asleep at the doctor's in the waiting room and everyone looked at me.
Meine Freundin meinte gestern, dass ich im Schlaf komische Sachen rede.;My girlfriend said yesterday that I say weird things in my sleep.
Neulich bin ich beim Shoppen in einen Spiegel gelaufen, weil ich dachte, es wäre eine Tür.;Recently while shopping I walked into a mirror because I thought it was a door.
Ich habe beim Kochen letzte Woche die Küche fast abgebrannt, mein Mitbewohner war sauer.;While cooking last week I almost burned down the kitchen, my roommate was angry.
Beim Fußballspielen gestern habe ich ein Eigentor geschossen und wir haben verloren.;While playing football yesterday I scored an own goal and we lost.
Ich habe neulich beim Date mein Essen auf meinem Schoß verschüttet.;Recently on the date I spilled my food on my lap.
Mein Ex hat mich letzte Woche auf Facebook entblockt, ich frage mich warum.;My ex unblocked me on Facebook last week, I wonder why.
Ich habe gestern beim Aufwachen bemerkt, dass ich den ganzen Tag verschlafen habe.;Yesterday when waking up I noticed that I slept through the whole day.
Ich habe gestern drei Bier getrunken und dann den ganzen Abend Quatsch erzählt.;Yesterday I drank three beers and then talked nonsense all evening.
Mein Kumpel behauptet, dass Pils besser schmeckt als Weizen, aber er hat Unrecht.;My buddy claims that Pils tastes better than Weizen, but he's wrong.
Letztens haben wir bei der WM-Quali so laut gejubelt, dass die Nachbarn geklopft haben.;Recently we cheered so loudly during the World Cup qualifier that the neighbors knocked.
Ich verstehe nicht, warum alle plötzlich diesen Oat Milk Latte trinken wollen.;I don't understand why everyone suddenly wants to drink this oat milk latte.
Gestern habe ich im Supermarkt zwanzig Minuten nach meiner Lieblingsschokolade gesucht.;Yesterday I searched for twenty minutes in the supermarket for my favorite chocolate.
Mein Mitbewohner schaut jeden Abend dieselbe Netflix-Serie zum dritten Mal.;My roommate watches the same Netflix series every evening for the third time.
Ich habe neulich beim Biergartenbesuch meinen Maßkrug fallen lassen, das war so laut.;Recently at the beer garden visit I dropped my beer stein, that was so loud.
Meine Freunde streiten sich immer darüber, welche Pizzabeläge am besten sind.;My friends always argue about which pizza toppings are the best.
Letzte Woche habe ich versucht, selbst Brot zu backen, aber es war steinhart.;Last week I tried to bake bread myself, but it was rock hard.
Ich trinke seit einem Monat keinen Kaffee mehr und vermisse ihn total.;I haven't drunk coffee for a month and miss it totally.
Gestern Abend haben wir beim Grillen über die schlimmsten Serien-Enden diskutiert.;Yesterday evening while barbecuing we discussed the worst series endings.
Mein Kollege hat mir erzählt, dass er sein Handy nie vor zwölf Uhr mittags checkt.;My colleague told me that he never checks his phone before twelve noon.
Ich habe neulich im Biergarten jemanden getroffen, den ich seit Jahren nicht gesehen habe.;Recently in the beer garden I met someone I haven't seen for years.
Meine Schwester ist süchtig nach diesen koreanischen Ramennudeln aus dem Asialaden.;My sister is addicted to these Korean ramen noodles from the Asian shop.
Letztens habe ich beim Feierabendbier vergessen, dass ich noch einkaufen wollte.;Recently during the after-work beer I forgot that I still wanted to go shopping.
Ich verstehe den Hype um diese neuen Sneaker-Modelle überhaupt nicht.;I don't understand the hype about these new sneaker models at all.
Gestern haben wir beim Bier über unsere peinlichsten Momente in der Schule geredet.;Yesterday over beer we talked about our most embarrassing moments at school.
Mein Nachbar hört jeden Morgen um sechs Uhr dieselben fünf Lieder laut an.;My neighbor plays the same five songs loudly every morning at six o'clock.
Ich habe neulich versucht, vegan zu leben, aber nach drei Tagen aufgegeben.;Recently I tried to live vegan, but gave up after three days.
Beim Stammtisch gestern haben wir diskutiert, wer der beste Bond-Darsteller war.;At the regulars' table yesterday we discussed who was the best Bond actor.
Ich kaufe mir jeden Freitag die gleiche Tiefkühlpizza, weil ich zu faul zum Kochen bin.;I buy myself the same frozen pizza every Friday because I'm too lazy to cook.
Meine Freundin zwingt mich, mit ihr zusammen diese Reality-Shows anzuschauen.;My girlfriend forces me to watch these reality shows together with her.
Letzte Woche habe ich beim Public Viewing so viel Bier getrunken, dass ich nichts mehr weiß.;Last week I drank so much beer at the public viewing that I don't remember anything.
Ich habe gestern den ganzen Tag im Bett verbracht und TikTok-Videos geschaut.;Yesterday I spent the whole day in bed watching TikTok videos.
Mein Kumpel sammelt alte Vinyl-Platten und behauptet, sie klingen besser als Spotify.;My buddy collects old vinyl records and claims they sound better than Spotify.
Neulich habe ich beim Bier trinken festgestellt, dass ich alt werde und Kater immer schlimmer werden.;Recently while drinking beer I realized that I'm getting old and hangovers are getting worse.
Ich streite mich mit meinem Bruder darüber, ob Star Wars oder Star Trek besser ist.;I argue with my brother about whether Star Wars or Star Trek is better.
Gestern habe ich beim Einkaufen nur Junkfood gekauft, weil ich hungrig war.;Yesterday while shopping I only bought junk food because I was hungry.
Meine Mitbewohnerin kocht jeden Sonntag Meal Prep für die ganze Woche.;My roommate cooks meal prep every Sunday for the whole week.
Ich habe letztens beim Biergartenbesuch mein Handy liegen lassen und erst am nächsten Tag gemerkt.;Recently at the beer garden visit I left my phone and only noticed the next day.
Mein Vater versteht nicht, warum ich für Streaming-Dienste Geld bezahle.;My father doesn't understand why I pay money for streaming services.
Letzte Woche haben wir beim Grillen über die besten Burger-Läden in der Stadt debattiert.;Last week while barbecuing we debated about the best burger places in the city.
Ich habe neulich angefangen, Podcasts zu hören, während ich zur Arbeit fahre.;Recently I started listening to podcasts while driving to work.
Meine Freunde lachen mich aus, weil ich immer noch eine DVD-Sammlung habe.;My friends laugh at me because I still have a DVD collection.
Gestern beim Feierabendbier haben wir über die schlechtesten Filme aller Zeiten geredet.;Yesterday at the after-work beer we talked about the worst films of all time.
Ich bestelle mir mindestens dreimal die Woche Essen, weil ich zu faul bin zu kochen.;I order food at least three times a week because I'm too lazy to cook.
Mein Kollege trinkt nur Craft Beer und redet ständig darüber, wie toll es ist.;My colleague only drinks craft beer and constantly talks about how great it is.
Letztens habe ich beim Bier merken müssen, dass ich die Lyrics von alten Songs vergessen habe.;Recently over beer I had to realize that I forgot the lyrics of old songs.
Ich habe gestern Abend bis drei Uhr morgens eine Serie gebinged, obwohl ich arbeiten musste.;Yesterday evening I binged a series until three in the morning, although I had to work.
Meine Schwester macht sich über mich lustig, weil ich noch Kabel-TV schaue.;My sister makes fun of me because I still watch cable TV.
Neulich haben wir beim Bier darüber diskutiert, ob Die Simpsons früher besser waren.;Recently over beer we discussed whether The Simpsons were better in the past.
Ich habe letzte Woche versucht, früher ins Bett zu gehen, aber dann kam Netflix dazwischen.;Last week I tried to go to bed earlier, but then Netflix got in the way.
Mein bester Freund kennt jeden Schauspieler aus jedem Marvel-Film auswendig.;My best friend knows every actor from every Marvel film by heart.
